,Time,Command,Righthip,Pitch,Pitchdot
338,8622,-41.56071428571428,171.85714285714286,16.25,-33.625
339,8647,-39.988392857142856,172.07142857142858,15.1875,-47.0
340,8674,-38.74821428571428,171.85714285714286,14.375,-45.1875
341,8699,-36.68571428571428,171.85714285714286,13.0,-48.125
342,8726,-35.27946428571428,171.85714285714286,12.0625,-48.31250000000001
343,8751,-33.21696428571428,171.85714285714286,10.6875,-47.18750000000001
344,8777,-31.154464285714287,171.85714285714286,9.3125,-45.5625
345,8802,-29.914285714285715,171.64285714285714,8.5,-42.125
346,8829,-28.060714285714287,171.85714285714286,7.25,-42.1875
347,8854,-26.841964285714287,171.85714285714286,6.4375,-43.75
348,8882,-24.851785714285715,171.64285714285714,5.125,-45.3125
349,8908,-22.904464285714287,171.85714285714286,3.8125,-46.4375
350,8935,-21.476785714285715,171.64285714285714,2.875,-50.0625
351,8961,-19.226785714285715,171.64285714285714,1.375,-52.4375
352,8988,-16.955357142857142,171.42857142857142,-0.125,-51.875
353,9015,-15.527678571428574,171.21428571428572,-1.0625,-46.375
354,9042,-13.580357142857142,171.42857142857142,-2.375,-39.875
355,9068,-11.965178571428574,171.21428571428572,-3.4375,-36.0625
356,9094,-10.840178571428574,171.21428571428572,-4.1875,-34.0625
357,9121,-9.455357142857142,171.42857142857142,-5.125,-32.4375
358,9146,-8.517857142857142,171.42857142857142,-5.75,-32.0625
359,9173,-6.996428571428574,171.21428571428572,-6.75,-36.0
360,9200,-5.402678571428574,171.21428571428572,-7.8125,-37.4375
361,9227,-4.371428571428574,171.21428571428572,-8.5,-38.625
362,9252,-2.5901785714285737,171.21428571428572,-9.6875,-42.5
363,9278,-0.7875000000000014,171.0,-10.875,-42.125
364,9304,0.4312499999999986,171.0,-11.6875,-41.8125
365,9330,2.3062499999999986,171.0,-12.9375,-44.875
366,9355,3.7124999999999986,171.0,-13.875,-48.6875
367,9383,5.774999999999999,171.0,-15.25,-44.6875
368,9408,7.743749999999999,171.0,-16.5625,-45.6875
369,9435,9.149999999999999,171.0,-17.5,-50.1875
370,9461,11.306249999999999,171.0,-18.9375,-53.6875
371,9487,12.94285714285714,170.57142857142858,-20.0,-58.5
372,9514,15.45267857142857,170.78571428571428,-21.6875,-56.75
373,9541,17.91160714285714,170.57142857142858,-23.3125,-55.625
374,9567,19.57767857142857,170.78571428571428,-24.4375,-57.1875
375,9594,22.13035714285714,170.57142857142858,-26.125,-57.56250000000001
376,9621,24.66160714285714,170.57142857142858,-27.8125,-57.81250000000001
377,9647,26.37053571428571,170.35714285714286,-28.9375,-54.875
378,9675,28.71428571428571,170.35714285714286,-30.5,-53.8125
379,9700,31.05803571428571,170.35714285714286,-32.0625,-54.75000000000001
380,9727,32.65178571428571,170.35714285714286,-33.125,-51.8125
381,9752,34.80803571428571,170.35714285714286,-34.5625,-45.3125
382,9779,35.95446428571428,170.14285714285714,-35.3125,-32.875
383,9804,37.17321428571428,170.14285714285714,-36.125,-16.9375
384,9830,37.54821428571428,170.14285714285714,-36.375,5.0625
385,9855,37.07946428571428,170.14285714285714,-36.0625,32.1875
386,9882,35.29821428571428,170.14285714285714,-34.875,47.5625
387,9907,33.70446428571428,170.14285714285714,-33.8125,59.81250000000001
388,9938,31.100892857142856,169.92857142857142,-32.0625,64.5625
389,9964,28.15178571428571,170.35714285714286,-30.125,67.9375
390,9990,26.204464285714284,170.14285714285714,-28.8125,66.375
391,10017,23.37053571428571,170.35714285714286,-26.9375,61.75
